name,area_name,salary_from,salary_to,salary_currency,published_at,employer_name,requirement,schedule_id,working_hours_id,work_schedule_by_days,professional_roles,experience_name,employment_id
Backend Software Developer (Java),Алматы,,,,2024-12-15T17:10:27+0300,Неткрэкер Текнолоджи Казахстан,3 - 6 years of experience as a software <highlighttext>developer</highlighttext>. Excellent knowledge of Java and Spring boot. Programming experience in Golang...,flexible,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Team Lead .NET developer (С#),Астана,1200000.0,1500000.0,KZT,2024-12-09T13:28:54+0300,Inter Solutions,Опыт работы в качестве <highlighttext>back</highlighttext>-<highlighttext>end</highlighttext> <highlighttext>разработчика</highlighttext> не менее 5 лет. Глубокие знания и опыт работы с .NET. ,fullDay,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Middle-senior backend developer (PHP) CRM,Астана,,,,2024-11-22T12:53:34+0300,Bilim Land (Bilim Media Group),Опыт работы в коммерческой <highlighttext>разработке</highlighttext> от 3 лет. Опыт работы над CRM/ERP/BPM системами. Превосходное знание PHP (версии 7...,fullDay,HOURS_8,5/2,"Программист, разработчик",Нет опыта,full
Backend Developer (Python),Алматы,,,,2024-12-17T09:20:00+0300,Неткрэкер Текнолоджи Казахстан,"Flask, FastAPI, asyncio, gunicorn. Docker, Kubernetes, Helm. Microservices (patterns and <highlighttext>development</highlighttext> experience). Design Patterns. REST API, Swagger, OpenAPI Specifications. ",fullDay,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Senior Kotlin & Java developer,Алматы,,,,2024-11-21T12:53:32+0300,5 LAB(ФАЙВ ЛАБ),"Build automation tools (Maven, Gradle, etc), continuous integration tools. Web applications <highlighttext>development</highlighttext> using Spring. Excellent general software <highlighttext>development</highlighttext> skills, coding...",remote,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Java Backend Team Lead,Алматы,,,,2024-11-28T09:42:27+0300,"Beeline, ТМ","Навык анализа кода и командной <highlighttext>разработки</highlighttext> (Confluence, Jira). Знание методологий <highlighttext>разработки</highlighttext> ПО (Agile, DevOps и т.п.). Опыт работы с...",fullDay,HOURS_8,5/2,Руководитель группы разработки,Более 6 лет,full
Team Lead (Backend),Алматы,,,,2024-12-06T09:55:20+0300,International CPaaS Provider,Strong technical background with hands-on experience in software <highlighttext>development</highlighttext> and automation. Strong proficiency in Ruby (Ruby on Rails) or...,remote,HOURS_8,5/2,Руководитель группы разработки,От 3 до 6 лет,full
QA Engineer,Алматы,,,,2024-12-02T18:34:56+0300,Andersen,Must-haves: - Experience as a QA Engineer for 2+ years. - Experience in <highlighttext>back</highlighttext>-<highlighttext>end</highlighttext> and front-end testing. - ,fullDay,HOURS_8,5/2,Тестировщик,От 1 года до 3 лет,full
"Senior Back-end Developer (Technical Lead) - Java, Kubernetes",Алматы,1500000.0,,KZT,2024-11-22T17:26:05+0300,Частная компания Global DTC Kazakhstan,Comfortable with modern JavaScript technologies and tools. Understanding of secure software <highlighttext>development</highlighttext> practices. Must be authorized to work in Kazakhstan...,fullDay,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
"Senior Backend Software Engineer (Lua, GO, Node.js)",Астана,,,,2024-11-26T17:55:48+0300,IDT Technologies,At least 3 years of experience with any backed framework. At least a year of MongoDB/Redis experience. ,remote,HOURS_8,5/2,"Программист, разработчик",Более 6 лет,full
Oracle Developer,Алматы,,,,2024-12-15T14:42:40+0300,Неткрэкер Текнолоджи Казахстан,"Contribute to best practices and internal knowledge base. Experience: 5+ years. Good Knowledge of Oracle SQL, PL-SQL. ",flexible,HOURS_8,Свободный,"BI-аналитик, аналитик данных",От 3 до 6 лет,full
Senior fullstack разработчик (java/kotlin+angular),Алматы,,,,2024-11-25T13:09:17+0300,НПК НБ РК,"Опыт работы в качестве Fullstack <highlighttext>разработчика</highlighttext> или на аналогичной позиции. Отличное знание Java/Kotlin, Angular и Spring framework. ",fullDay,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Senior Fullstack QA/QA Automation Engineer (Python),Алматы,,,,2024-11-20T10:56:33+0300,ECPK IT,"Опыт в автоматизации Front, API и/или <highlighttext>Backend</highlighttext> (Python). Умение разрабатывать тестовые кейсы по требованиям, навыки тест-дизайна и анализа...",fullDay,HOURS_8,5/2,Тестировщик,От 3 до 6 лет,full
Senior Angular developer,Алматы,,,,2024-12-17T08:48:40+0300,One technologies,"Знание современных стандартов и методов <highlighttext>разработки</highlighttext> веб-приложений. Знание основ функционального и реактивного программирования. Знание HTML5/CSS3, JavaScript...",fullDay,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Full-Stack разработчик (PHP),Алматы,300000.0,,KZT,2024-12-03T12:32:14+0300,Алма Телекоммуникейшнс Казахстан (ALMA +),"Знание и опыт работы PHP (Laravel) обязательно. Знание и опыт работы с JavaScript, React и/или Vue.js. Опыт работы с...",fullDay,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
"Senior QA Automation (SDET, Python)",Алматы,,,,2024-11-26T12:53:39+0300,ECPK IT,"Уверенный опыт в автоматизации микросервисов (API, <highlighttext>Backend</highlighttext>) на Python. Опыт\желание заниматься reverse engineering + white box testing. ",remote,HOURS_8,5/2,Тестировщик,От 3 до 6 лет,full
Backend Developer (.NET),Алматы,,,,2024-12-02T18:25:12+0300,Andersen,"Nice-to-haves: - Experience with front-end <highlighttext>development</highlighttext> (React or Angular). - Familiarity with Kafka, Kubernetes, and Jenkins. - Experience with cloud...",fullDay,HOURS_8,5/2,"Программист, разработчик",От 1 года до 3 лет,full
System Architect,Алматы,,,,2024-12-07T14:48:39+0300,Неткрэкер Текнолоджи Казахстан,"Understanding of Software <highlighttext>Development</highlighttext> Process: Knowledge of software <highlighttext>development</highlighttext> processes, including CI/CD. <highlighttext>Backend</highlighttext> <highlighttext>Development</highlighttext> Experience: Proficiency in <highlighttext>backend</highlighttext> <highlighttext>development</highlighttext>...",fullDay,HOURS_8,5/2,Руководитель группы разработки,От 3 до 6 лет,full
Senior Java Full Stack Engineer,Алматы,,,,2024-11-26T15:40:49+0300,"Epam Kazakhstan (Эпам Казахстан),ТОО","Solid experience in Java Core, Spring and Spring Boot. Deep understanding of web <highlighttext>development</highlighttext> principles and best practices. ",fullDay,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Senior Java Full Stack Engineer,Астана,,,,2024-11-26T15:41:12+0300,"Epam Kazakhstan (Эпам Казахстан),ТОО","Solid experience in Java Core, Spring and Spring Boot. Deep understanding of web <highlighttext>development</highlighttext> principles and best practices. ",fullDay,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Senior Full-stack developer,Алматы,,,,2024-11-22T11:14:25+0300,United Developers,"Уверенное знание TypeScript. Уверенное знание React.js. Опыт <highlighttext>разработки</highlighttext> <highlighttext>backend</highlighttext>-приложений на NodeJS (NestJS, Prisma, Postgres);высокая скорость работы (анализ своего...",fullDay,HOURS_8,5/2,"Программист, разработчик",Более 6 лет,full
Senior Frontend Developer (React Native),Алматы,,,,2024-12-04T11:12:03+0300,Andersen,"Proven experience working with React framework for channels <highlighttext>development</highlighttext> and integrations (Card, Payments, Bill payments etc.) in a banking environment.",fullDay,HOURS_8,5/2,"Программист, разработчик",Более 6 лет,full
Fullstack Engineer (Senior/Tech Lead),Алматы,,,,2024-12-17T09:56:42+0300,Payments Lab,Опыт работы более 3 лет в коммерческой <highlighttext>разработке</highlighttext>. Приветствуется опыт работы в FinTech start up'ах.,fullDay,HOURS_8,5/2,Руководитель группы разработки,От 3 до 6 лет,full
Senior Backend Software Developer (Java),Алматы,,,,2024-12-15T17:08:10+0300,Неткрэкер Текнолоджи Казахстан,"6 - 10 years of experience as a software <highlighttext>developer</highlighttext>. Excellent knowledge of Java, Java advanced topics and Spring boot. ",flexible,HOURS_8,Свободный,"Программист, разработчик",Более 6 лет,full
Erlang developer,Алматы,,,,2024-11-20T15:09:32+0300,"Velvetech, LLC",Experience in <highlighttext>developing</highlighttext> on Erlang. HTTP (used for KAZOO configuring) and understanding of JSON format. Knowledge and administration experience with...,remote,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Cloud Engineer,Алматы,,,,2024-12-15T16:38:35+0300,Неткрэкер Текнолоджи Казахстан,...<highlighttext>development</highlighttext> and cloud-based architecture patterns. Deep understanding of Kubernetes architecture and design/architecture patterns. Knowledge and experience in <highlighttext>development</highlighttext>...,fullDay,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Senior Application Analyst,Алматы,,,,2024-12-15T16:24:52+0300,Неткрэкер Текнолоджи Казахстан,Knowledge of SQL for querying Oracle DB. Knowledge of SW <highlighttext>development</highlighttext>/implementation methodologies (Agile and Waterfall). Spoken and written English...,flexible,HOURS_8,Свободный,Аналитик,От 3 до 6 лет,full
DWH Дата аналитик/DWH Data analyst,Алматы,,,,2024-12-17T11:42:03+0300,Agile Soft,"Опыт работы с инструментами <highlighttext>Data</highlighttext> Build Tool (DBT), Airflow, Jupyter Notebook. -Понимание принципов построения хранилищ данных DWH. -Понимание методов сбора...",fullDay,HOURS_8,5/2,"BI-аналитик, аналитик данных",От 3 до 6 лет,full
Веб-аналитик,Алматы,,,,2024-11-18T12:55:24+0300,MP Solutions,"Понимание принципов работы цифровой рекламы (контекстная реклама, ретаргетинг, SMM). Навыки настройки сквозной <highlighttext>аналитики</highlighttext> и интеграции данных с различными маркетинговыми платформами. ",fullDay,HOURS_8,5/2,Аналитик,От 1 года до 3 лет,full
Data аналитик,Алматы,,,,2024-12-15T13:21:39+0300,AVIATA.KZ,"Опыт работы с инструментами <highlighttext>Data</highlighttext> Build Tool (DBT), Airflow, Jupyter Notebook. Опыт работы с системами <highlighttext>аналитики</highlighttext> - Google Analytics, Яндекс Метрика...",fullDay,HOURS_8,5/2,Продуктовый аналитик,От 3 до 6 лет,full
Junior Data Analyst (CVM),Астана,,,,2024-12-12T13:52:14+0300,"Beeline, ТМ","Аналитический склад ума. Высшее образование (математика, программирование, экономика, инженерия). Коммуникабельность и умения работать в команде. MS Office (Word, Excel, Power...",fullDay,HOURS_8,5/2,Аналитик,От 1 года до 3 лет,full
Senior Data Engineer/Дата инженер,Алматы,,,,2024-12-17T11:52:26+0300,Agile Soft,"Опыт работы с отчетами и пакетами бизнес-<highlighttext>аналитики</highlighttext>, например: Tableau, QlikView, SAP BO etc. Опыт работы с языками программирования, например...",fullDay,HOURS_8,5/2,Дата-сайентист,От 3 до 6 лет,full
Junior Data Analyst (CVM),Алматы,,,,2024-12-12T13:52:22+0300,"Beeline, ТМ","Аналитический склад ума. Высшее образование (математика, программирование, экономика, инженерия). Коммуникабельность и умения работать в команде. MS Office (Word, Excel, Power...",fullDay,HOURS_8,5/2,Аналитик,От 1 года до 3 лет,full
Product manager SaaS продуктов,Астана,,,,2024-11-29T11:30:14+0300,Кононов (ТМ AlgaTop),Умение работать с данными (<highlighttext>data</highlighttext>-driven или <highlighttext>data</highlighttext>-informed подход). Понимание и применение принципов agile. Умение управлять изменениями. ,remote,HOURS_8,5/2,Менеджер продукта,От 1 года до 3 лет,full
Senior Product owner,Алматы,,,,2024-12-05T10:33:30+0300,BTS Digital,Уверенные навыки работы в Agile-команде и понимание Lean подхода. Опыт работы с инструментами <highlighttext>аналитики</highlighttext> и <highlighttext>data</highlighttext>-driven подхода. ,remote,HOURS_8,5/2,Менеджер продукта,От 3 до 6 лет,full
Аналитик данных (data analyst),Алматы,,,,2024-12-06T06:38:35+0300,"ALSECO, АО","Опыт работы с неструктурированными и частично структурированными данными. Знание Python для анализа данных (pandas, numpy, scikit-learn, и другими). ",fullDay,HOURS_8,5/2,"BI-аналитик, аналитик данных",От 3 до 6 лет,full
Бизнес-аналитик (в сфере автоматизации бизнес-процессов),Астана,,,,2024-12-16T11:17:30+0300,«Izi Paq»,Опыт работы с государственными услугами. Знание основ/опыт работы <highlighttext>Data</highlighttext> Science. Опыт работы по формированию заданий для разработчиков по мобильным...,fullDay,HOURS_8,5/2,Аналитик,От 1 года до 3 лет,full
Odoo Analyst,Астана,,,,2024-12-11T17:04:10+0300,Itransition,...experience as an <highlighttext>analyst</highlighttext>. Advanced excel/google sheets knowledge including working with <highlighttext>data</highlighttext> arrays and pivots. <highlighttext>Data</highlighttext> Analysis experience. ,remote,HOURS_8,5/2,Аналитик,От 1 года до 3 лет,full
Middle Revenue Analyst,Астана,,,,2024-11-29T13:22:05+0300,"Epam Kazakhstan (Эпам Казахстан),ТОО","Desire to dive into large amounts of <highlighttext>data</highlighttext>, unleashing your analytical prowess. Excellent communication skills, allowing you to collaborate with...",fullDay,HOURS_8,5/2,"Финансовый аналитик, инвестиционный аналитик",От 1 года до 3 лет,full
Product manager,Алматы,,,,2024-12-15T08:12:15+0300,AVIATA.KZ,"Глубокое понимание продуктового управления и не менее 2 лет опыта работы продакт-менеджером (тревел-тех опыт не обязателен, но будет...",fullDay,HOURS_8,5/2,Бизнес-аналитик,От 1 года до 3 лет,full
Data Scientist,Алматы,600000.0,,KZT,2024-12-02T13:48:16+0300,FRONT D.VISION,"Опыт работы с анализом данных от 2 года. Знакомы с технологиями Big <highlighttext>Data</highlighttext> (Spark, Hadoop, HDFS). Опыт работы с моделями...",fullDay,HOURS_8,5/2,Дата-сайентист,От 3 до 6 лет,full
IT Project manager (Проектный менеджер в сфере IT)_Middle/Junior,Алматы,400000.0,800000.0,KZT,2024-12-02T12:41:17+0300,FRONT D.VISION,"Опыт работы от 2 лет в роли Project Manager в проектах DWH, Big <highlighttext>Data</highlighttext>, или ML. Знание жизненного цикла разработки...",fullDay,HOURS_8,5/2,Руководитель проектов,От 1 года до 3 лет,full
Business Development Manager (Менеджер по продвижению IT-решений компании),Алматы,800000.0,,KZT,2024-12-17T13:08:00+0300,FRONT D.VISION,"Опыт работы в IT-сфере (от 3-х лет) и знание рынка IT-решений обязателен. Навыки активных продаж, умение вести...",fullDay,HOURS_8,5/2,Другое,От 3 до 6 лет,full
Business Data Analyst,Алматы,,,,2024-12-16T10:53:39+0300,Неткрэкер Текнолоджи Казахстан,"...Science or <highlighttext>Data</highlighttext> Science. At least 2 years of experience in <highlighttext>data</highlighttext> analytics, <highlighttext>data</highlighttext> modelling, <highlighttext>data</highlighttext> integration and <highlighttext>data</highlighttext> visualization. ",fullDay,HOURS_8,5/2,"BI-аналитик, аналитик данных",От 1 года до 3 лет,full
Data Engineer,Алматы,,,,2024-12-16T10:53:19+0300,Неткрэкер Текнолоджи Казахстан,"At least 2 years of experience in <highlighttext>data</highlighttext> analytics, <highlighttext>data</highlighttext> modelling, <highlighttext>data</highlighttext> integration and <highlighttext>data</highlighttext> visualization. Hands-on experience with...",fullDay,HOURS_8,5/2,Дата-сайентист,От 1 года до 3 лет,full
BI-аналитик,Алматы,,,,2024-11-22T15:10:58+0300,Magnum E-commerce Kazakhstan,"Имеете опыт работы в роли <highlighttext>аналитика</highlighttext> не менее одного года. - Отлично знаете SQL (любой диалект), работали с базами данных. - ",fullDay,HOURS_8,5/2,"BI-аналитик, аналитик данных",От 1 года до 3 лет,full
Продуктовый менеджер (Product Manager),Алматы,,,,2024-11-28T09:27:44+0300,SAUDATA,"От 2 лет на позиции продуктового менеджера (IT, Big <highlighttext>Data</highlighttext>, SaaS). Опыт управления продуктами полного цикла: от идеи до поддержки. ",fullDay,HOURS_8,5/2,Менеджер продукта,От 3 до 6 лет,full
Head of Data Analysis,Алматы,,,,2024-11-27T14:20:35+0300,Arbuz Group (Арбуз Груп),"Proven ability to communicate complex <highlighttext>data</highlighttext> findings to diverse audiences. Education and Experience: Bachelor’s degree in <highlighttext>Data</highlighttext> Science, Computer...",fullDay,HOURS_8,5/2,"BI-аналитик, аналитик данных",От 3 до 6 лет,full
Customer Support Supervisor,Астана,,,,2024-12-10T13:28:25+0300,Спортион эй эм (Sportion TM),"At least college graduate. Ability to handle difficult customer situations with tact. Must have good Kazakh, Russian, and English Language...",remote,HOURS_8,5/2,"Оператор call-центра, специалист контактного центра",От 3 до 6 лет,full
Digital Marketing Lead,Алматы,,,,2024-11-25T14:19:44+0300,Частная компания Snoonu Technologies Ltd.,"Utilizing <highlighttext>data</highlighttext> and metrics to drive improvements. Proficiency with Excel or Tableau/Power BI/Google <highlighttext>Data</highlighttext> Studio (<highlighttext>data</highlighttext> manipulation, basic...",fullDay,HOURS_8,5/2,Другое,От 1 года до 3 лет,full
Data Scientist,Алматы,4500.0,6000.0,USD,2024-12-17T13:31:25+0300,COMTEK Inc.,5 years of python coding experience. - 5 years of SQL. - Dashboarding (Power BI). - Min 1 year experience with aws. - ,remote,HOURS_8,5/2,Дата-сайентист,Более 6 лет,full
Ведущий PPC-специалист (Google Ads),Алматы,,,,2024-12-03T13:00:09+0300,Movavi,Масштабный опыт использования автоматизации в управлении кампаниями: от рекламных оптимизаторов до <highlighttext>аналитики</highlighttext> данных. – Экспертное знание глобальных и крупных локальных систем...,remote,HOURS_8,5/2,"Менеджер по маркетингу, интернет-маркетолог",Более 6 лет,full
Senior Data Engineer,Алматы,,,,2024-12-12T11:54:48+0300,Movavi,"Для успешного выполнения задач тебе потребуется: – Опыт работы инженером данных от трех лет. – Идеальное знание Python и SQL, понимание принципов...",remote,HOURS_8,5/2,Дата-сайентист,От 3 до 6 лет,full
API Data Source Analyst,Алматы,,,,2024-11-19T13:47:41+0300,Improvado KZ,"2+ years of experience working in <highlighttext>Data</highlighttext> <highlighttext>Analyst</highlighttext>, Business Intelligence or similar roles. Experience in working with DBT. ",fullDay,HOURS_8,5/2,"BI-аналитик, аналитик данных",От 1 года до 3 лет,full
Middle/Senior Business Analyst,Алматы,,,,2024-12-17T14:10:50+0300,Tekmates,"Знание основных принципов проектирования архитектуры и документирования решений с помощью диаграм (UML, Sequence, <highlighttext>Data</highlighttext> Flow). Навыки создания user stories, use...",fullDay,HOURS_8,5/2,Бизнес-аналитик,От 3 до 6 лет,full
System Analyst (DWH),Алматы,,,,2024-12-11T17:01:29+0300,Axenix (ранее Accenture),Опыт написания S2T маппингов. Опыт реверс инжиниринга кода. Опыт работы с моделью данных <highlighttext>Data</highlighttext> Vault. Понимание концептуальной архитектуры...,fullDay,HOURS_8,5/2,Аналитик,От 1 года до 3 лет,full
Middle/Senior Business Analyst,Астана,,,,2024-12-17T14:10:53+0300,Tekmates,"Знание основных принципов проектирования архитектуры и документирования решений с помощью диаграм (UML, Sequence, <highlighttext>Data</highlighttext> Flow). Навыки создания user stories, use...",fullDay,HOURS_8,5/2,Бизнес-аналитик,От 3 до 6 лет,full
Ведущий/старший аналитик 1С,Астана,,,,2024-12-04T18:34:40+0300,ALGARYTM TECHNOLOGIES,Знание одной из предметных областей в 1С. Знание архитектуры и функциональных возможностей продукта ERP 2. Опыт внедрения ERP или...,remote,HOURS_8,5/2,Аналитик,От 3 до 6 лет,full
System Analyst,Астана,,,,2024-12-03T13:24:11+0300,Andersen,"Ability to draft technical specifications for developers (<highlighttext>data</highlighttext> engineers). Experience working with banking <highlighttext>data</highlighttext>, <highlighttext>data</highlighttext> systems, and <highlighttext>data</highlighttext> sources. ",fullDay,HOURS_8,5/2,Системный аналитик,От 3 до 6 лет,full
Odoo Consultant-Analyst,Астана,,,,2024-12-11T17:03:32+0300,Itransition,"Advanced excel/google sheets knowledge including working with <highlighttext>data</highlighttext> arrays and pivots. <highlighttext>Data</highlighttext> Analysis experience. Usage of UML, BPMN. ",fullDay,HOURS_8,5/2,Аналитик,От 1 года до 3 лет,full
Data Engineer,Алматы,,500000.0,KZT,2024-12-15T11:44:58+0300,DataMatrix Corp,Опыт работы с выше перечисленными инструментами. Желание развиваться и обучаться. Обязательно для отклика на вакансию необходимо пройти опрос.,fullDay,HOURS_8,5/2,Дата-сайентист,От 1 года до 3 лет,full
Data Analyst for HR,Алматы,,,,2024-12-15T13:32:52+0300,Неткрэкер Текнолоджи Казахстан,...familiarity with training <highlighttext>data</highlighttext>. Strong understanding of <highlighttext>data</highlighttext> visualization techniques and best practices. Ability to translate complex <highlighttext>data</highlighttext> into clear...,fullDay,HOURS_8,5/2,Аналитик,От 1 года до 3 лет,full
QA Engineer,Алматы,,,,2024-12-16T11:30:03+0300,Неткрэкер Текнолоджи Казахстан,"English on high level to write and communicate with team & Customer. Communicative, active, customer-facing. Understanding or experience with any...",fullDay,HOURS_8,5/2,Другое,От 1 года до 3 лет,full
Account Manager (Performance),Алматы,,,,2024-11-28T14:11:13+0300,Flocktory,"Умеешь работать с системами веб-<highlighttext>аналитики</highlighttext> (GA, ЯМ). Понимаешь принципы работы с Jira, Trello или другими трекинговыми системами. ",fullDay,HOURS_8,5/2,Менеджер по работе с партнерами,От 1 года до 3 лет,full
Senior Data Engineer,Алматы,,,,2024-12-02T14:01:12+0300,ECPK IT,"Python на уровне эксперта: Вы пишете чистый, поддерживаемый код — классы, модули, конфигурационные файлы, всё как положено. SQL: Умеете строить сложные...",remote,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Dynamics 365 Field Service Business Analyst (Functional Consultant),Астана,,,,2024-11-26T10:24:19+0300,Itransition,"...business <highlighttext>analyst</highlighttext>. Proven track record of successful Microsoft Dynamics 365 Field Service implementation. Skilled in system configuration, customization, and <highlighttext>data</highlighttext>...",flexible,HOURS_8,5/2,Бизнес-аналитик,От 3 до 6 лет,full
System Integration Engineer,Алматы,,,,2024-11-18T08:53:47+0300,Неткрэкер Текнолоджи Казахстан,"<highlighttext>Data</highlighttext> Integration Patterns: Understanding of common <highlighttext>data</highlighttext> integration patterns like Extract, Transform, Load (ETL) and <highlighttext>data</highlighttext> synchronization. Event-Driven Architecture...",fullDay,HOURS_8,5/2,Системный инженер,От 3 до 6 лет,full
Solution Architect Integration Area,Алматы,,,,2024-12-17T15:32:46+0300,Неткрэкер Текнолоджи Казахстан,Solid K8s principles understanding. Strong understanding of <highlighttext>data</highlighttext> models. Fluent spoken English (upper-intermediate or higher). ,flexible,HOURS_8,Свободный,Руководитель группы разработки,Более 6 лет,full
Lead System Analyst,Алматы,,,,2024-12-06T18:01:15+0300,Andersen,"Ability to draft technical specifications for developers (<highlighttext>data</highlighttext> engineers). Experience working with banking <highlighttext>data</highlighttext>, <highlighttext>data</highlighttext> systems, and <highlighttext>data</highlighttext> sources. ",remote,HOURS_8,5/2,Системный аналитик,От 3 до 6 лет,full
Архитектор по бизнес-планированию на базе SAP BPC,Астана,,,,2024-12-03T15:10:03+0300,iQ-SOLUTIONS,"...планирования и консолидации управленческой отчетности, включая <highlighttext>Data</highlighttext> Mining, Machine Learning, Предиктивный анализ, понимание функций и обязанностей CDO (chief <highlighttext>data</highlighttext> officer).",fullDay,HOURS_8,5/2,Другое,От 3 до 6 лет,full
Software engineer (iOS),Алматы,50000.0,250000.0,KZT,2024-12-16T20:14:03+0300,Каражигитов,С опытом в <highlighttext>разработке</highlighttext> приложений. Идеальный кандидат. Async comm skills.,remote,HOURS_8,5/2,"Программист, разработчик",От 1 года до 3 лет,full
IOS разработчик,Алматы,,,,2024-12-17T13:45:21+0300,Khan Group,"Основы работы с Git или другими. Системами контроля версий. Методологии <highlighttext>разработки</highlighttext> ПО (Agile, Scrum). Есть опыт в написании Unit и...",fullDay,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Product Designer в Kolesa.kz,Алматы,600000.0,1100000.0,KZT,2024-12-10T14:17:51+0300,Kolesa (АО Колеса),"Опыт работы с мобильными интерфейсами в продуктовой команде. Умение аргументировать свои дизайн решения. Навыки работы с аналитикой, проведения UX-исследований...",fullDay,HOURS_8,5/2,"Дизайнер, художник",От 1 года до 3 лет,full
Senior IOS разработчик,Алматы,,,,2024-12-15T13:37:33+0300,AVIATA.KZ,...<highlighttext>iOS</highlighttext>. Знание принципов работы памяти в <highlighttext>iOS</highlighttext>. Навыки выявления уязвимых мест. Навыки работы с системами аналитики Firebase/Appmetrica/Amplitude. <highlighttext>Разработка</highlighttext>...,fullDay,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Odoo Developer,Астана,1500.0,,USD,2024-12-11T23:38:46+0300,Ростокин Артем Валерьевич,"...experience in web <highlighttext>development</highlighttext>. Strong proficiency in Python and core programming concepts. Experience in designing and <highlighttext>developing</highlighttext> Odoo applications, including...",remote,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Tech Lead,Алматы,,,,2024-12-17T15:30:28+0300,Частная компания Snoonu Technologies Ltd.,Ability to help teammates grow their personal <highlighttext>development</highlighttext> plans based on existing grades. Familiarity with graceful degradation software design principles...,remote,HOURS_8,5/2,"Программист, разработчик",Более 6 лет,full
Мобильный разработчик IOS (middle),Алматы,,,,2024-12-04T12:14:34+0300,IDOCSKZ,Понимание работы компонентов <highlighttext>iOS</highlighttext> SDK. Коммерческий опыт <highlighttext>разработки</highlighttext> мобильных приложений на <highlighttext>iOS</highlighttext> от 2-х лет. Опыт <highlighttext>разработки</highlighttext> клиент-серверных...,fullDay,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
IOS-разработчик (middle),Алматы,,,,2024-12-06T09:03:04+0300,"Beeline, ТМ","Уверенное владение Swift. Опыт поддерживать и разрабатывать коммерческие <highlighttext>iOS</highlighttext> приложения. Умение решать баги. Понимания, как работает управление памятью и многопоточностью. ",remote,HOURS_8,5/2,"Программист, разработчик",От 1 года до 3 лет,full
IOS Developer,Астана,,,,2024-12-16T17:02:52+0300,Andersen,Must-haves: - Commercial <highlighttext>iOS</highlighttext> <highlighttext>development</highlighttext> experience for 3+ years. - Strong knowledge of <highlighttext>iOS</highlighttext> SDK. - Commercial experience of Swift <highlighttext>development</highlighttext>. - ,fullDay,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Middle / Senior Flutter разработчик,Алматы,500000.0,700000.0,KZT,2024-12-09T09:01:56+0300,DEMETRA SYSTEMS,"Опыт работы с Flutter и Dart не менее 3 лет. Экспертные знания в Android, <highlighttext>iOS</highlighttext>. Опыт работы с REST API...",fullDay,HOURS_8,5/2,"Программист, разработчик",От 1 года до 3 лет,full
Java-разработчик,Алматы,1000000.0,1300000.0,KZT,2024-12-16T12:17:55+0300,RNM KZ,Опыт коммерческой <highlighttext>разработки</highlighttext> на Java от 3 лет. Глубокие знания Java 8+ и JVM. Опыт работы с Spring Framework...,fullDay,HOURS_8,5/2,"Программист, разработчик",Более 6 лет,full
IOS разработчик (Middle/Senior),Алматы,,,,2024-12-12T09:40:57+0300,RedLab,Swift и Xсode. Опыт в проектировании клиент-серверного взаимодействия. Опыт работы с кастомными UI-компонентами. Знание ООП и структуры данных. ,remote,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
IOS Developer,Алматы,,,,2024-12-11T19:22:10+0300,Andersen,Commercial <highlighttext>iOS</highlighttext> <highlighttext>development</highlighttext> experience for 3+ years. Strong knowledge of <highlighttext>iOS</highlighttext> SDK. Commercial experience of Swift <highlighttext>development</highlighttext>. ,fullDay,OTHER,Другое,"Программист, разработчик",От 3 до 6 лет,full
QA Mobile,Астана,,,,2024-11-21T11:32:51+0300,КПЕ Центр разработки (Казахстан),Опыт работы QA-инженером (мобильные приложения) от 2х лет. - Умение тестировать и документировать. - Базовые знания СУБД и SQL. - ,fullDay,HOURS_8,5/2,Тестировщик,От 3 до 6 лет,full
Программист-разработчик PHP,Алматы,350000.0,600000.0,KZT,2024-12-02T15:56:11+0300,Paloma365,"Html. Jquery. Css. Мобильная верстка. Приветствуется знания: Delphi. Необходимые навыки: Программировать сверху вниз(спроектировать-распланировать, а после приступать к <highlighttext>разработке</highlighttext>).",remote,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
